[2025-03-11T07:02:55.092+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-11T07:02:55.134+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [queued]>
[2025-03-11T07:02:55.148+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [queued]>
[2025-03-11T07:02:55.149+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 3
[2025-03-11T07:02:55.312+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-10 07:00:00+00:00
[2025-03-11T07:02:55.321+0000] {standard_task_runner.py:63} INFO - Started process 13313 to run task
[2025-03-11T07:02:55.325+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-10T07:00:00+00:00', '--job-id', '56', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmpn97_eze0']
[2025-03-11T07:02:55.329+0000] {standard_task_runner.py:91} INFO - Job 56: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-11T07:02:55.404+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [running]> on host a0d797a25898
[2025-03-11T07:20:54.279+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 389 / 1000...445번째 유저 처리중
[2025-03-11T07:20:55.076+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 390 / 1000...446번째 유저 처리중
[2025-03-11T07:20:56.247+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 391 / 1000...446번째 유저 처리중
[2025-03-11T07:20:56.826+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 392 / 1000...446번째 유저 처리중
[2025-03-11T07:20:57.610+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 393 / 1000...447번째 유저 처리중
[2025-03-11T07:20:58.919+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 394 / 1000...447번째 유저 처리중
[2025-03-11T07:20:59.529+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 395 / 1000...447번째 유저 처리중
[2025-03-11T07:21:00.231+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 396 / 1000...448번째 유저 처리중
[2025-03-11T07:21:01.244+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 397 / 1000...448번째 유저 처리중
[2025-03-11T07:21:01.820+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 398 / 1000...448번째 유저 처리중
[2025-03-11T07:21:02.555+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 399 / 1000...449번째 유저 처리중
[2025-03-11T07:21:03.488+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 400 / 1000...449번째 유저 처리중
[2025-03-11T07:21:04.053+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 401 / 1000...449번째 유저 처리중
[2025-03-11T07:21:04.830+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 402 / 1000...450번째 유저 처리중
[2025-03-11T07:21:06.168+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 403 / 1000...450번째 유저 처리중
[2025-03-11T07:21:06.777+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 404 / 1000...450번째 유저 처리중
[2025-03-11T07:21:07.538+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 405 / 1000...451번째 유저 처리중
[2025-03-11T07:21:08.570+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 406 / 1000...451번째 유저 처리중
[2025-03-11T07:21:09.169+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 407 / 1000...451번째 유저 처리중
[2025-03-11T07:21:09.950+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 408 / 1000...452번째 유저 처리중
[2025-03-11T07:21:11.121+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 409 / 1000...452번째 유저 처리중
[2025-03-11T07:21:11.739+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 410 / 1000...452번째 유저 처리중
[2025-03-11T07:21:12.514+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 411 / 1000...453번째 유저 처리중
[2025-03-11T07:21:13.764+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 412 / 1000...453번째 유저 처리중
[2025-03-11T07:21:14.293+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 413 / 1000...453번째 유저 처리중
[2025-03-11T07:21:15.022+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 414 / 1000...454번째 유저 처리중
[2025-03-11T07:21:15.861+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 415 / 1000...454번째 유저 처리중
[2025-03-11T07:21:16.466+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 416 / 1000...454번째 유저 처리중
[2025-03-11T07:21:17.220+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 417 / 1000...455번째 유저 처리중
[2025-03-11T07:21:18.461+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 418 / 1000...455번째 유저 처리중
[2025-03-11T07:21:19.047+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 419 / 1000...455번째 유저 처리중
[2025-03-11T07:21:19.814+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 420 / 1000...456번째 유저 처리중
[2025-03-11T07:21:20.903+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 421 / 1000...456번째 유저 처리중
[2025-03-11T07:21:21.504+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 422 / 1000...456번째 유저 처리중
[2025-03-11T07:21:22.261+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 423 / 1000...457번째 유저 처리중
[2025-03-11T07:21:23.532+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 424 / 1000...457번째 유저 처리중
[2025-03-11T07:21:24.137+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 425 / 1000...457번째 유저 처리중
[2025-03-11T07:21:24.941+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 426 / 1000...458번째 유저 처리중
[2025-03-11T07:21:25.817+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 427 / 1000...458번째 유저 처리중
[2025-03-11T07:21:26.424+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 428 / 1000...458번째 유저 처리중
[2025-03-11T07:21:27.177+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 429 / 1000...459번째 유저 처리중
[2025-03-11T07:21:28.143+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 430 / 1000...459번째 유저 처리중
[2025-03-11T07:21:28.711+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 431 / 1000...459번째 유저 처리중
[2025-03-11T07:21:29.455+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 432 / 1000...460번째 유저 처리중
[2025-03-11T07:21:30.660+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 433 / 1000...460번째 유저 처리중
[2025-03-11T07:21:31.269+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 434 / 1000...460번째 유저 처리중
[2025-03-11T07:21:32.088+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 435 / 1000...461번째 유저 처리중
[2025-03-11T07:21:33.160+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 436 / 1000...461번째 유저 처리중
[2025-03-11T07:21:33.757+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 437 / 1000...461번째 유저 처리중
[2025-03-11T07:21:34.536+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 438 / 1000...462번째 유저 처리중
[2025-03-11T07:21:35.672+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 439 / 1000...462번째 유저 처리중
[2025-03-11T07:21:36.267+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 440 / 1000...462번째 유저 처리중
[2025-03-11T07:21:36.995+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 441 / 1000...463번째 유저 처리중
[2025-03-11T07:21:38.044+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 442 / 1000...463번째 유저 처리중
[2025-03-11T07:21:38.653+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 443 / 1000...463번째 유저 처리중
[2025-03-11T07:21:39.405+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 444 / 1000...464번째 유저 처리중
[2025-03-11T07:21:40.567+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 445 / 1000...464번째 유저 처리중
[2025-03-11T07:21:41.162+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 446 / 1000...464번째 유저 처리중
[2025-03-11T07:21:41.911+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 447 / 1000...465번째 유저 처리중
[2025-03-11T07:21:43.016+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 448 / 1000...465번째 유저 처리중
[2025-03-11T07:21:43.609+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 449 / 1000...465번째 유저 처리중
[2025-03-11T07:21:44.408+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 450 / 1000...466번째 유저 처리중
[2025-03-11T07:21:45.594+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 451 / 1000...466번째 유저 처리중
[2025-03-11T07:21:46.190+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 452 / 1000...466번째 유저 처리중
[2025-03-11T07:21:46.955+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 453 / 1000...467번째 유저 처리중
[2025-03-11T07:21:47.824+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 454 / 1000...467번째 유저 처리중
[2025-03-11T07:21:48.392+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 455 / 1000...467번째 유저 처리중
[2025-03-11T07:21:49.094+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 456 / 1000...468번째 유저 처리중
[2025-03-11T07:21:50.109+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 457 / 1000...468번째 유저 처리중
[2025-03-11T07:21:50.716+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 458 / 1000...468번째 유저 처리중
[2025-03-11T07:21:51.473+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 459 / 1000...469번째 유저 처리중
[2025-03-11T07:21:52.277+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 460 / 1000...469번째 유저 처리중
[2025-03-11T07:21:52.878+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 461 / 1000...469번째 유저 처리중
[2025-03-11T07:21:53.631+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 462 / 1000...470번째 유저 처리중
[2025-03-11T07:21:54.506+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 463 / 1000...470번째 유저 처리중
[2025-03-11T07:21:55.108+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 464 / 1000...470번째 유저 처리중
[2025-03-11T07:21:55.862+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 465 / 1000...471번째 유저 처리중
[2025-03-11T07:21:56.867+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 466 / 1000...471번째 유저 처리중
[2025-03-11T07:21:57.447+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 467 / 1000...471번째 유저 처리중
[2025-03-11T07:21:58.201+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 468 / 1000...472번째 유저 처리중
[2025-03-11T07:21:59.249+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 469 / 1000...472번째 유저 처리중
[2025-03-11T07:21:59.856+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 470 / 1000...472번째 유저 처리중
[2025-03-11T07:22:00.627+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 471 / 1000...473번째 유저 처리중
[2025-03-11T07:22:01.688+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 472 / 1000...473번째 유저 처리중
[2025-03-11T07:22:02.291+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 473 / 1000...473번째 유저 처리중
[2025-03-11T07:22:03.079+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 474 / 1000...474번째 유저 처리중
[2025-03-11T07:22:04.095+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 475 / 1000...474번째 유저 처리중
[2025-03-11T07:22:04.700+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 476 / 1000...474번째 유저 처리중
[2025-03-11T07:22:05.464+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 477 / 1000...475번째 유저 처리중
[2025-03-11T07:22:06.633+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 478 / 1000...475번째 유저 처리중
[2025-03-11T07:22:07.272+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 479 / 1000...475번째 유저 처리중
[2025-03-11T07:22:08.039+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 480 / 1000...476번째 유저 처리중
[2025-03-11T07:22:09.041+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 481 / 1000...476번째 유저 처리중
[2025-03-11T07:22:09.638+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 482 / 1000...476번째 유저 처리중
[2025-03-11T07:22:10.393+0000] {collect_match_info_dag.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 483 / 1000...477번째 유저 처리중
