[2025-03-11T00:05:05.811+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-11T00:05:05.866+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T07:00:00+00:00 [queued]>
[2025-03-11T00:05:05.884+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T07:00:00+00:00 [queued]>
[2025-03-11T00:05:05.885+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2025-03-11T00:05:06.087+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-09 07:00:00+00:00
[2025-03-11T00:05:06.095+0000] {standard_task_runner.py:63} INFO - Started process 176 to run task
[2025-03-11T00:05:06.102+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-09T07:00:00+00:00', '--job-id', '45', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmpciebk4su']
[2025-03-11T00:05:06.105+0000] {standard_task_runner.py:91} INFO - Job 45: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-11T00:05:06.180+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-09T07:00:00+00:00 [running]> on host a0d797a25898
[2025-03-11T00:30:11.477+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:12.035+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:12.036+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:12.592+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:12.593+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:13.094+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=redfox
[2025-03-11T00:30:13.150+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:13.150+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:13.702+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:13.703+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:14.259+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:14.260+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:14.813+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:14.814+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:15.367+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:15.368+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:15.868+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EA%B9%8C%EB%B6%88%EC%9D%B4%ED%98%95%EB%8B%98
[2025-03-11T00:30:15.925+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:15.925+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:16.481+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:16.482+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:17.040+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:17.041+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:17.602+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:17.603+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:18.165+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:18.166+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:18.667+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=WS%EB%A0%88%EC%98%A4
[2025-03-11T00:30:18.723+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:18.724+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:19.292+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:19.293+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:19.851+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:19.852+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:20.408+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:20.409+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:20.966+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:20.967+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:21.468+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=Dayfly%EB%A9%8D%EB%A9%8D
[2025-03-11T00:30:21.523+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:21.523+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:22.078+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:22.079+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:22.636+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:22.637+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:23.197+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:23.198+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:23.753+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:23.754+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:24.254+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EC%B0%A1%EC%B0%A1%EB%8D%B0%EC%9D%B4
[2025-03-11T00:30:24.312+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:24.313+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:24.869+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:24.870+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:25.429+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:25.429+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:25.989+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:25.990+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:26.544+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:26.545+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:27.046+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=Benz%EC%9C%A0%EB%85%B8
[2025-03-11T00:30:27.110+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:27.110+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:27.671+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:27.672+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:28.234+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:28.235+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:28.788+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:28.789+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:29.362+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:29.363+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:29.864+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=CentralChannel
[2025-03-11T00:30:29.921+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:29.921+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:30.476+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:30.476+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:31.031+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:31.032+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:31.593+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:31.593+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:32.153+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:32.153+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:32.654+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EA%B9%80%EC%9E%A0%EB%B9%84
[2025-03-11T00:30:32.711+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:32.711+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:33.269+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:33.270+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:33.824+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:33.824+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:34.382+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:34.382+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:34.935+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:34.935+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:35.436+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=TAKE%EC%9C%A4%ED%98%95%EB%8B%98
[2025-03-11T00:30:35.491+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:35.491+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:36.048+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:36.049+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:36.603+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:36.603+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:37.158+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:37.159+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:37.730+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:37.731+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:38.232+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EA%B9%80%ED%99%A9%EC%A0%9C
[2025-03-11T00:30:38.286+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:38.287+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:38.849+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:38.850+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:39.412+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:39.413+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:39.968+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:39.969+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:40.529+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:40.529+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:41.030+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=Prime%EC%BA%A1%ED%8B%B4%ED%81%90
[2025-03-11T00:30:41.086+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:41.087+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:41.638+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:41.638+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:42.197+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:42.198+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:42.755+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:42.756+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:43.312+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-11T00:30:43.313+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:43.814+0000] {collect_match_info_dag.py:65} ERROR - 5회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=SimBa%EB%93%9C%EB%A9%98
[2025-03-11T00:30:43.869+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-11T00:30:43.869+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_0ee4cbd363b2f7520651088e59cc0caa6fed3e1d2a3617a4dceddb088e523131efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:44.429+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-11T00:30:44.430+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_82009af2d05a226d81e500370a7cc07352301037b9b75d6b31132508dbab414aefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:44.986+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-11T00:30:44.987+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:45.557+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-11T00:30:45.557+0000] {collect_match_info_dag.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-11T00:30:46.112+0000] {collect_match_info_dag.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
