[2025-03-09T10:53:43.740+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T10:53:43.780+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T10:53:43.794+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T10:53:43.795+0000] {taskinstance.py:2306} INFO - Starting attempt 4 of 5
[2025-03-09T10:53:43.807+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T10:53:43.815+0000] {standard_task_runner.py:63} INFO - Started process 17994 to run task
[2025-03-09T10:53:43.819+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '47', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmpz0p37iqh']
[2025-03-09T10:53:43.822+0000] {standard_task_runner.py:91} INFO - Job 47: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T10:53:43.885+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T11:11:10.902+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 321 / 1000...442번째 유저 처리중
[2025-03-09T11:11:11.505+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 322 / 1000...442번째 유저 처리중
[2025-03-09T11:11:12.265+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 323 / 1000...443번째 유저 처리중
[2025-03-09T11:11:13.455+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 324 / 1000...443번째 유저 처리중
[2025-03-09T11:11:14.056+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 325 / 1000...443번째 유저 처리중
[2025-03-09T11:11:14.806+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 326 / 1000...444번째 유저 처리중
[2025-03-09T11:11:15.770+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 327 / 1000...444번째 유저 처리중
[2025-03-09T11:11:16.369+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 328 / 1000...444번째 유저 처리중
[2025-03-09T11:11:17.127+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 329 / 1000...445번째 유저 처리중
[2025-03-09T11:11:18.251+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 330 / 1000...445번째 유저 처리중
[2025-03-09T11:11:18.853+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 331 / 1000...445번째 유저 처리중
[2025-03-09T11:11:19.618+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 332 / 1000...446번째 유저 처리중
[2025-03-09T11:11:20.747+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 333 / 1000...446번째 유저 처리중
[2025-03-09T11:11:21.325+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 334 / 1000...446번째 유저 처리중
[2025-03-09T11:11:22.058+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 335 / 1000...447번째 유저 처리중
[2025-03-09T11:11:23.084+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 336 / 1000...447번째 유저 처리중
[2025-03-09T11:11:23.683+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 337 / 1000...447번째 유저 처리중
[2025-03-09T11:11:24.418+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 338 / 1000...448번째 유저 처리중
[2025-03-09T11:11:25.521+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 339 / 1000...448번째 유저 처리중
[2025-03-09T11:11:26.119+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 340 / 1000...448번째 유저 처리중
[2025-03-09T11:11:26.876+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 341 / 1000...449번째 유저 처리중
[2025-03-09T11:11:28.075+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 342 / 1000...449번째 유저 처리중
[2025-03-09T11:11:28.615+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 343 / 1000...449번째 유저 처리중
[2025-03-09T11:11:29.330+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 344 / 1000...450번째 유저 처리중
[2025-03-09T11:11:30.279+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 345 / 1000...450번째 유저 처리중
[2025-03-09T11:11:30.880+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 346 / 1000...450번째 유저 처리중
[2025-03-09T11:11:31.642+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 347 / 1000...451번째 유저 처리중
[2025-03-09T11:11:32.471+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 348 / 1000...451번째 유저 처리중
[2025-03-09T11:11:33.087+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 349 / 1000...451번째 유저 처리중
[2025-03-09T11:11:33.816+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 350 / 1000...452번째 유저 처리중
[2025-03-09T11:11:35.004+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 351 / 1000...452번째 유저 처리중
[2025-03-09T11:11:35.540+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 352 / 1000...452번째 유저 처리중
[2025-03-09T11:11:36.266+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 353 / 1000...453번째 유저 처리중
[2025-03-09T11:11:37.332+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 354 / 1000...453번째 유저 처리중
[2025-03-09T11:11:37.869+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 355 / 1000...453번째 유저 처리중
[2025-03-09T11:11:38.595+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 356 / 1000...454번째 유저 처리중
[2025-03-09T11:11:39.721+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 357 / 1000...454번째 유저 처리중
[2025-03-09T11:11:40.318+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 358 / 1000...454번째 유저 처리중
[2025-03-09T11:11:41.093+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 359 / 1000...455번째 유저 처리중
[2025-03-09T11:11:41.922+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 360 / 1000...455번째 유저 처리중
[2025-03-09T11:11:42.525+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 361 / 1000...455번째 유저 처리중
[2025-03-09T11:11:43.297+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 362 / 1000...456번째 유저 처리중
[2025-03-09T11:11:44.719+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 363 / 1000...456번째 유저 처리중
[2025-03-09T11:11:45.322+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 364 / 1000...456번째 유저 처리중
[2025-03-09T11:11:46.077+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 365 / 1000...457번째 유저 처리중
[2025-03-09T11:11:47.405+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 366 / 1000...457번째 유저 처리중
[2025-03-09T11:11:48.005+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 367 / 1000...457번째 유저 처리중
[2025-03-09T11:11:48.692+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 368 / 1000...458번째 유저 처리중
[2025-03-09T11:11:49.902+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 369 / 1000...458번째 유저 처리중
[2025-03-09T11:11:50.463+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 370 / 1000...458번째 유저 처리중
[2025-03-09T11:11:51.206+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 371 / 1000...459번째 유저 처리중
[2025-03-09T11:11:52.130+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 372 / 1000...459번째 유저 처리중
[2025-03-09T11:11:52.730+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 373 / 1000...459번째 유저 처리중
[2025-03-09T11:11:53.455+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 374 / 1000...460번째 유저 처리중
[2025-03-09T11:11:54.519+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 375 / 1000...460번째 유저 처리중
[2025-03-09T11:11:55.117+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 376 / 1000...460번째 유저 처리중
[2025-03-09T11:11:55.875+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 377 / 1000...461번째 유저 처리중
[2025-03-09T11:11:57.395+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 378 / 1000...461번째 유저 처리중
[2025-03-09T11:11:58.020+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 379 / 1000...461번째 유저 처리중
[2025-03-09T11:11:58.718+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 380 / 1000...462번째 유저 처리중
[2025-03-09T11:11:59.891+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 381 / 1000...462번째 유저 처리중
[2025-03-09T11:12:00.468+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 382 / 1000...462번째 유저 처리중
[2025-03-09T11:12:01.234+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 383 / 1000...463번째 유저 처리중
[2025-03-09T11:12:02.491+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 384 / 1000...463번째 유저 처리중
[2025-03-09T11:12:03.039+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 385 / 1000...463번째 유저 처리중
[2025-03-09T11:12:03.804+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 386 / 1000...464번째 유저 처리중
[2025-03-09T11:12:04.723+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 387 / 1000...464번째 유저 처리중
[2025-03-09T11:12:05.285+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 388 / 1000...464번째 유저 처리중
[2025-03-09T11:12:05.978+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 389 / 1000...465번째 유저 처리중
[2025-03-09T11:12:07.704+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 390 / 1000...465번째 유저 처리중
[2025-03-09T11:12:08.240+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 391 / 1000...465번째 유저 처리중
[2025-03-09T11:12:09.006+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 392 / 1000...466번째 유저 처리중
[2025-03-09T11:12:10.143+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 393 / 1000...466번째 유저 처리중
[2025-03-09T11:12:10.738+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 394 / 1000...466번째 유저 처리중
[2025-03-09T11:12:11.465+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 395 / 1000...467번째 유저 처리중
[2025-03-09T11:12:12.340+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 396 / 1000...467번째 유저 처리중
[2025-03-09T11:12:12.934+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 397 / 1000...467번째 유저 처리중
[2025-03-09T11:12:13.635+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 398 / 1000...468번째 유저 처리중
[2025-03-09T11:12:14.834+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 399 / 1000...468번째 유저 처리중
[2025-03-09T11:12:15.433+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 400 / 1000...468번째 유저 처리중
[2025-03-09T11:12:16.182+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 401 / 1000...469번째 유저 처리중
[2025-03-09T11:12:17.423+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 402 / 1000...469번째 유저 처리중
[2025-03-09T11:12:18.019+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 403 / 1000...469번째 유저 처리중
[2025-03-09T11:12:18.786+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 404 / 1000...470번째 유저 처리중
[2025-03-09T11:12:19.602+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 405 / 1000...470번째 유저 처리중
[2025-03-09T11:12:20.204+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 406 / 1000...470번째 유저 처리중
[2025-03-09T11:12:20.929+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 407 / 1000...471번째 유저 처리중
[2025-03-09T11:12:21.800+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 408 / 1000...471번째 유저 처리중
[2025-03-09T11:12:22.366+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 409 / 1000...471번째 유저 처리중
[2025-03-09T11:12:23.243+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 410 / 1000...472번째 유저 처리중
[2025-03-09T11:12:24.361+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 411 / 1000...472번째 유저 처리중
[2025-03-09T11:12:24.994+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 412 / 1000...472번째 유저 처리중
[2025-03-09T11:12:25.719+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 413 / 1000...473번째 유저 처리중
[2025-03-09T11:12:27.284+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 414 / 1000...473번째 유저 처리중
[2025-03-09T11:12:27.889+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 415 / 1000...473번째 유저 처리중
[2025-03-09T11:12:28.589+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 416 / 1000...474번째 유저 처리중
[2025-03-09T11:12:29.831+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 417 / 1000...474번째 유저 처리중
[2025-03-09T11:12:30.432+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 418 / 1000...474번째 유저 처리중
[2025-03-09T11:12:31.175+0000] {collect_match_info.py:50} INFO - [test_f39cb830f75f5d182b6c9b69c83fd1bf71f859896966ac35a87be5e65e122179efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 419 / 1000...475번째 유저 처리중
