[2025-03-09T08:31:26.411+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T08:31:26.451+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T08:31:26.464+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T08:31:26.465+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 3
[2025-03-09T08:31:26.477+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T08:31:26.484+0000] {standard_task_runner.py:63} INFO - Started process 13501 to run task
[2025-03-09T08:31:26.487+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '43', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmp3_86ug0l']
[2025-03-09T08:31:26.490+0000] {standard_task_runner.py:91} INFO - Job 43: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T08:31:26.552+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T08:53:21.401+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 712 / 1000...555번째 유저 처리중
[2025-03-09T08:53:22.119+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 713 / 1000...556번째 유저 처리중
[2025-03-09T08:53:23.066+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 714 / 1000...556번째 유저 처리중
[2025-03-09T08:53:23.661+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 715 / 1000...556번째 유저 처리중
[2025-03-09T08:53:24.413+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 716 / 1000...557번째 유저 처리중
[2025-03-09T08:53:25.211+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 717 / 1000...557번째 유저 처리중
[2025-03-09T08:53:25.811+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 718 / 1000...557번째 유저 처리중
[2025-03-09T08:53:26.572+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 719 / 1000...558번째 유저 처리중
[2025-03-09T08:53:27.603+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 720 / 1000...558번째 유저 처리중
[2025-03-09T08:53:28.211+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 721 / 1000...558번째 유저 처리중
[2025-03-09T08:53:28.929+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 722 / 1000...559번째 유저 처리중
[2025-03-09T08:53:29.807+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 723 / 1000...559번째 유저 처리중
[2025-03-09T08:53:30.401+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 724 / 1000...559번째 유저 처리중
[2025-03-09T08:53:31.106+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 725 / 1000...560번째 유저 처리중
[2025-03-09T08:53:32.110+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 726 / 1000...560번째 유저 처리중
[2025-03-09T08:53:32.704+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 727 / 1000...560번째 유저 처리중
[2025-03-09T08:53:33.454+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 728 / 1000...561번째 유저 처리중
[2025-03-09T08:53:34.438+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 729 / 1000...561번째 유저 처리중
[2025-03-09T08:53:35.027+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 730 / 1000...561번째 유저 처리중
[2025-03-09T08:53:35.784+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 731 / 1000...562번째 유저 처리중
[2025-03-09T08:53:36.765+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 732 / 1000...562번째 유저 처리중
[2025-03-09T08:53:37.324+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 733 / 1000...562번째 유저 처리중
[2025-03-09T08:53:38.092+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 734 / 1000...563번째 유저 처리중
[2025-03-09T08:53:39.139+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 735 / 1000...563번째 유저 처리중
[2025-03-09T08:53:39.700+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 736 / 1000...563번째 유저 처리중
[2025-03-09T08:53:40.437+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 737 / 1000...564번째 유저 처리중
[2025-03-09T08:53:41.468+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 738 / 1000...564번째 유저 처리중
[2025-03-09T08:53:42.060+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 739 / 1000...564번째 유저 처리중
[2025-03-09T08:53:42.817+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 740 / 1000...565번째 유저 처리중
[2025-03-09T08:53:43.943+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 741 / 1000...565번째 유저 처리중
[2025-03-09T08:53:44.535+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 742 / 1000...565번째 유저 처리중
[2025-03-09T08:53:45.295+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 743 / 1000...566번째 유저 처리중
[2025-03-09T08:53:47.913+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 744 / 1000...566번째 유저 처리중
[2025-03-09T08:53:48.510+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 745 / 1000...566번째 유저 처리중
[2025-03-09T08:53:49.242+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 746 / 1000...567번째 유저 처리중
[2025-03-09T08:53:49.998+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 747 / 1000...567번째 유저 처리중
[2025-03-09T08:53:50.557+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 748 / 1000...567번째 유저 처리중
[2025-03-09T08:53:51.311+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 749 / 1000...568번째 유저 처리중
[2025-03-09T08:53:52.447+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 750 / 1000...568번째 유저 처리중
[2025-03-09T08:53:53.045+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 751 / 1000...568번째 유저 처리중
[2025-03-09T08:53:53.803+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 752 / 1000...569번째 유저 처리중
[2025-03-09T08:53:54.772+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 753 / 1000...569번째 유저 처리중
[2025-03-09T08:53:55.356+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 754 / 1000...569번째 유저 처리중
[2025-03-09T08:53:56.073+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 755 / 1000...570번째 유저 처리중
[2025-03-09T08:53:57.073+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 756 / 1000...570번째 유저 처리중
[2025-03-09T08:53:57.669+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 757 / 1000...570번째 유저 처리중
[2025-03-09T08:53:58.433+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 758 / 1000...571번째 유저 처리중
[2025-03-09T08:53:59.476+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 759 / 1000...571번째 유저 처리중
[2025-03-09T08:54:00.071+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 760 / 1000...571번째 유저 처리중
[2025-03-09T08:54:00.814+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 761 / 1000...572번째 유저 처리중
[2025-03-09T08:54:02.080+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 762 / 1000...572번째 유저 처리중
[2025-03-09T08:54:02.670+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 763 / 1000...572번째 유저 처리중
[2025-03-09T08:54:03.426+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 764 / 1000...573번째 유저 처리중
[2025-03-09T08:54:04.673+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 765 / 1000...573번째 유저 처리중
[2025-03-09T08:54:05.282+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 766 / 1000...573번째 유저 처리중
[2025-03-09T08:54:06.017+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 767 / 1000...574번째 유저 처리중
[2025-03-09T08:54:07.382+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 768 / 1000...574번째 유저 처리중
[2025-03-09T08:54:07.948+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 769 / 1000...574번째 유저 처리중
[2025-03-09T08:54:08.676+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 770 / 1000...575번째 유저 처리중
[2025-03-09T08:54:09.708+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 771 / 1000...575번째 유저 처리중
[2025-03-09T08:54:10.303+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 772 / 1000...575번째 유저 처리중
[2025-03-09T08:54:11.061+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 773 / 1000...576번째 유저 처리중
[2025-03-09T08:54:12.006+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 774 / 1000...576번째 유저 처리중
[2025-03-09T08:54:12.599+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 775 / 1000...576번째 유저 처리중
[2025-03-09T08:54:13.351+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 776 / 1000...577번째 유저 처리중
[2025-03-09T08:54:14.378+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 777 / 1000...577번째 유저 처리중
[2025-03-09T08:54:14.972+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 778 / 1000...577번째 유저 처리중
[2025-03-09T08:54:15.726+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 779 / 1000...578번째 유저 처리중
[2025-03-09T08:54:16.597+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 780 / 1000...578번째 유저 처리중
[2025-03-09T08:54:17.191+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 781 / 1000...578번째 유저 처리중
[2025-03-09T08:54:17.935+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 782 / 1000...579번째 유저 처리중
[2025-03-09T08:54:19.003+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 783 / 1000...579번째 유저 처리중
[2025-03-09T08:54:19.592+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 784 / 1000...579번째 유저 처리중
[2025-03-09T08:54:20.353+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 785 / 1000...580번째 유저 처리중
[2025-03-09T08:54:21.550+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 786 / 1000...580번째 유저 처리중
[2025-03-09T08:54:22.144+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 787 / 1000...580번째 유저 처리중
[2025-03-09T08:54:22.866+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 788 / 1000...581번째 유저 처리중
[2025-03-09T08:54:23.903+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 789 / 1000...581번째 유저 처리중
[2025-03-09T08:54:24.505+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 790 / 1000...581번째 유저 처리중
[2025-03-09T08:54:25.282+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 791 / 1000...582번째 유저 처리중
[2025-03-09T08:54:26.217+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 792 / 1000...582번째 유저 처리중
[2025-03-09T08:54:26.805+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 793 / 1000...582번째 유저 처리중
[2025-03-09T08:54:27.563+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 794 / 1000...583번째 유저 처리중
[2025-03-09T08:54:28.493+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 795 / 1000...583번째 유저 처리중
[2025-03-09T08:54:29.084+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 796 / 1000...583번째 유저 처리중
[2025-03-09T08:54:29.844+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 797 / 1000...584번째 유저 처리중
[2025-03-09T08:54:31.288+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 798 / 1000...584번째 유저 처리중
[2025-03-09T08:54:31.886+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 799 / 1000...584번째 유저 처리중
[2025-03-09T08:54:32.612+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 800 / 1000...585번째 유저 처리중
[2025-03-09T08:54:33.537+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 801 / 1000...585번째 유저 처리중
[2025-03-09T08:54:34.127+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 802 / 1000...585번째 유저 처리중
[2025-03-09T08:54:34.823+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 803 / 1000...586번째 유저 처리중
[2025-03-09T08:54:35.812+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 804 / 1000...586번째 유저 처리중
[2025-03-09T08:54:36.405+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 805 / 1000...586번째 유저 처리중
[2025-03-09T08:54:37.116+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 806 / 1000...587번째 유저 처리중
[2025-03-09T08:54:38.279+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 807 / 1000...587번째 유저 처리중
[2025-03-09T08:54:38.873+0000] {collect_match_info.py:50} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 808 / 1000...587번째 유저 처리중
