[2025-03-13T01:40:02.030+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-13T01:40:02.074+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-12T01:40:00+00:00 [queued]>
[2025-03-13T01:40:02.089+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-12T01:40:00+00:00 [queued]>
[2025-03-13T01:40:02.089+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-03-13T01:40:02.259+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-12 01:40:00+00:00
[2025-03-13T01:40:02.267+0000] {standard_task_runner.py:63} INFO - Started process 6030 to run task
[2025-03-13T01:40:02.271+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-12T01:40:00+00:00', '--job-id', '107', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmp3di6i1mu']
[2025-03-13T01:40:02.274+0000] {standard_task_runner.py:91} INFO - Job 107: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-13T01:40:02.339+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-12T01:40:00+00:00 [running]> on host a0d797a25898
[2025-03-13T01:58:44.869+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 395 / 1000...466번째 유저 처리중
[2025-03-13T01:58:45.481+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 396 / 1000...466번째 유저 처리중
[2025-03-13T01:58:46.253+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 397 / 1000...467번째 유저 처리중
[2025-03-13T01:58:47.239+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 398 / 1000...467번째 유저 처리중
[2025-03-13T01:58:47.833+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 399 / 1000...467번째 유저 처리중
[2025-03-13T01:58:48.590+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 400 / 1000...468번째 유저 처리중
[2025-03-13T01:58:49.776+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 401 / 1000...468번째 유저 처리중
[2025-03-13T01:58:50.372+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 402 / 1000...468번째 유저 처리중
[2025-03-13T01:58:51.151+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 403 / 1000...469번째 유저 처리중
[2025-03-13T01:58:52.241+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 404 / 1000...469번째 유저 처리중
[2025-03-13T01:58:52.831+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 405 / 1000...469번째 유저 처리중
[2025-03-13T01:58:53.598+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 406 / 1000...470번째 유저 처리중
[2025-03-13T01:58:54.785+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 407 / 1000...470번째 유저 처리중
[2025-03-13T01:58:55.374+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 408 / 1000...470번째 유저 처리중
[2025-03-13T01:58:56.154+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 409 / 1000...471번째 유저 처리중
[2025-03-13T01:58:57.386+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 410 / 1000...471번째 유저 처리중
[2025-03-13T01:58:57.989+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 411 / 1000...471번째 유저 처리중
[2025-03-13T01:58:58.749+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 412 / 1000...472번째 유저 처리중
[2025-03-13T01:59:00.252+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 413 / 1000...472번째 유저 처리중
[2025-03-13T01:59:00.892+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 414 / 1000...472번째 유저 처리중
[2025-03-13T01:59:01.622+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 415 / 1000...473번째 유저 처리중
[2025-03-13T01:59:02.732+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 416 / 1000...473번째 유저 처리중
[2025-03-13T01:59:03.340+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 417 / 1000...473번째 유저 처리중
[2025-03-13T01:59:04.102+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 418 / 1000...474번째 유저 처리중
[2025-03-13T01:59:05.216+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 419 / 1000...474번째 유저 처리중
[2025-03-13T01:59:05.820+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 420 / 1000...474번째 유저 처리중
[2025-03-13T01:59:06.587+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 421 / 1000...475번째 유저 처리중
[2025-03-13T01:59:07.884+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 422 / 1000...475번째 유저 처리중
[2025-03-13T01:59:08.485+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 423 / 1000...475번째 유저 처리중
[2025-03-13T01:59:09.266+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 424 / 1000...476번째 유저 처리중
[2025-03-13T01:59:10.430+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 425 / 1000...476번째 유저 처리중
[2025-03-13T01:59:11.022+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 426 / 1000...476번째 유저 처리중
[2025-03-13T01:59:11.791+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 427 / 1000...477번째 유저 처리중
[2025-03-13T01:59:12.955+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 428 / 1000...477번째 유저 처리중
[2025-03-13T01:59:13.559+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 429 / 1000...477번째 유저 처리중
[2025-03-13T01:59:14.324+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 430 / 1000...478번째 유저 처리중
[2025-03-13T01:59:15.417+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 431 / 1000...478번째 유저 처리중
[2025-03-13T01:59:16.031+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 432 / 1000...478번째 유저 처리중
[2025-03-13T01:59:16.796+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 433 / 1000...479번째 유저 처리중
[2025-03-13T01:59:17.845+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 434 / 1000...479번째 유저 처리중
[2025-03-13T01:59:18.445+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 435 / 1000...479번째 유저 처리중
[2025-03-13T01:59:19.213+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 436 / 1000...480번째 유저 처리중
[2025-03-13T01:59:20.240+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 437 / 1000...480번째 유저 처리중
[2025-03-13T01:59:20.835+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 438 / 1000...480번째 유저 처리중
[2025-03-13T01:59:21.635+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 439 / 1000...481번째 유저 처리중
[2025-03-13T01:59:22.681+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 440 / 1000...481번째 유저 처리중
[2025-03-13T01:59:23.279+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 441 / 1000...481번째 유저 처리중
[2025-03-13T01:59:24.036+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 442 / 1000...482번째 유저 처리중
[2025-03-13T01:59:25.216+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 443 / 1000...482번째 유저 처리중
[2025-03-13T01:59:25.820+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 444 / 1000...482번째 유저 처리중
[2025-03-13T01:59:26.580+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 445 / 1000...483번째 유저 처리중
[2025-03-13T01:59:27.896+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 446 / 1000...483번째 유저 처리중
[2025-03-13T01:59:28.495+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 447 / 1000...483번째 유저 처리중
[2025-03-13T01:59:29.264+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 448 / 1000...484번째 유저 처리중
[2025-03-13T01:59:30.525+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 449 / 1000...484번째 유저 처리중
[2025-03-13T01:59:31.149+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 450 / 1000...484번째 유저 처리중
[2025-03-13T01:59:31.922+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 451 / 1000...485번째 유저 처리중
[2025-03-13T01:59:33.112+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 452 / 1000...485번째 유저 처리중
[2025-03-13T01:59:33.714+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 453 / 1000...485번째 유저 처리중
[2025-03-13T01:59:34.474+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 454 / 1000...486번째 유저 처리중
[2025-03-13T01:59:35.463+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 455 / 1000...486번째 유저 처리중
[2025-03-13T01:59:36.063+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 456 / 1000...486번째 유저 처리중
[2025-03-13T01:59:36.812+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 457 / 1000...487번째 유저 처리중
[2025-03-13T01:59:38.061+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 458 / 1000...487번째 유저 처리중
[2025-03-13T01:59:38.651+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 459 / 1000...487번째 유저 처리중
[2025-03-13T01:59:39.414+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 460 / 1000...488번째 유저 처리중
[2025-03-13T01:59:40.613+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 461 / 1000...488번째 유저 처리중
[2025-03-13T01:59:41.240+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 462 / 1000...488번째 유저 처리중
[2025-03-13T01:59:41.990+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 463 / 1000...489번째 유저 처리중
[2025-03-13T01:59:43.345+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 464 / 1000...489번째 유저 처리중
[2025-03-13T01:59:43.954+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 465 / 1000...489번째 유저 처리중
[2025-03-13T01:59:44.684+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 466 / 1000...490번째 유저 처리중
[2025-03-13T01:59:45.669+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 467 / 1000...490번째 유저 처리중
[2025-03-13T01:59:46.269+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 468 / 1000...490번째 유저 처리중
[2025-03-13T01:59:47.049+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 469 / 1000...491번째 유저 처리중
[2025-03-13T01:59:48.188+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 470 / 1000...491번째 유저 처리중
[2025-03-13T01:59:48.786+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 471 / 1000...491번째 유저 처리중
[2025-03-13T01:59:49.576+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 472 / 1000...492번째 유저 처리중
[2025-03-13T01:59:50.672+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 473 / 1000...492번째 유저 처리중
[2025-03-13T01:59:51.270+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 474 / 1000...492번째 유저 처리중
[2025-03-13T01:59:52.001+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 475 / 1000...493번째 유저 처리중
[2025-03-13T01:59:53.156+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 476 / 1000...493번째 유저 처리중
[2025-03-13T01:59:53.763+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 477 / 1000...493번째 유저 처리중
[2025-03-13T01:59:54.530+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 478 / 1000...494번째 유저 처리중
[2025-03-13T01:59:55.630+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 479 / 1000...494번째 유저 처리중
[2025-03-13T01:59:56.231+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 480 / 1000...494번째 유저 처리중
[2025-03-13T01:59:57.004+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 481 / 1000...495번째 유저 처리중
[2025-03-13T01:59:58.324+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 482 / 1000...495번째 유저 처리중
[2025-03-13T01:59:58.916+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 483 / 1000...495번째 유저 처리중
[2025-03-13T01:59:59.667+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 484 / 1000...496번째 유저 처리중
[2025-03-13T02:00:00.814+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 485 / 1000...496번째 유저 처리중
[2025-03-13T02:00:01.501+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 486 / 1000...496번째 유저 처리중
[2025-03-13T02:00:02.295+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 487 / 1000...497번째 유저 처리중
[2025-03-13T02:00:03.313+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 488 / 1000...497번째 유저 처리중
[2025-03-13T02:00:04.072+0000] {collect_match_info_dag.py:70} INFO - [test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 489 / 1000...497번째 유저 처리중
